ticker,date,gap,return,stopped,days_to_stop
HOOD,2022-05-13,0.2313083463990051,-0.12998101428059433,False,
HOOD,2024-02-14,0.152702667871647,0.20164125899266752,False,
HPE,2024-06-05,0.1562502840736375,0.03421693560688523,False,
HPE,2026-06-02,0.3417021770195243,-0.22196126330781013,False,
HPQ,2019-11-06,0.17608699015791252,-0.08548945472814036,False,
HST,2009-02-19,0.18978106150898544,-0.014314794405942848,False,
HST,2020-11-09,0.23927528691935418,0.07923103271852093,False,
HSY,2002-07-25,0.2096004106830771,0.00132228320739677,False,
HWM,2020-04-01,0.2504107929999111,-0.29675309239744696,False,
IDXX,2025-08-04,0.2365836677099804,-0.03154447776710715,False,
INCY,2000-04-06,0.20541611624834877,-0.37753424657534246,False,
INCY,2005-11-21,0.2874999130765632,-0.04207115845739008,False,
INCY,2009-05-11,0.19291339247866346,0.1815181377919339,False,
INCY,2013-08-21,0.2233332881221064,0.09536789713275193,False,
INTC,2025-09-18,0.27630526801274424,0.18942726306940402,False,
INTC,2026-04-24,0.2309074341242099,0.410340688676326,True,14.0
IRM,2008-10-30,0.20000075709304643,-0.3333338236875441,False,
IRM,2014-06-26,0.1981866591694983,-0.022988939251650617,False,
ISRG,2000-07-13,0.2000001144409289,-0.024305522441864014,False,
ISRG,2005-07-27,0.2311891499298213,0.19537685698380286,False,
ISRG,2005-10-26,0.24670093138039806,0.15030641316377844,False,
ISRG,2006-04-28,0.1611903186775301,-0.03247079464026769,False,
ISRG,2007-02-02,0.15787350067436545,-0.01669571102553418,False,
ISRG,2007-07-20,0.1699092990181399,0.12256522995664176,True,15.0
ISRG,2008-02-01,0.15248031773845994,-0.003962643462130876,False,
ISRG,2009-07-23,0.17132924577279218,0.1471741644800442,False,
ISRG,2025-10-22,0.1734451559394592,0.05423574992086786,False,
IT,2000-03-22,0.19354838709677424,0.02702702702702703,True,4.0
IT,2021-05-04,0.18013270299847073,-0.0053225972728967305,False,
IVZ,2009-01-28,0.15565195803947884,-0.0361172914364644,False,
JBHT,2025-10-16,0.17402583030092988,0.03705724862393912,False,
JBL,2000-06-02,0.1569228854943765,-0.06648905649352801,False,
JBL,2000-10-19,0.1565331842373141,-0.19574973208438276,False,
JBL,2001-01-12,0.1706079543644563,0.058200966574995905,True,8.0
JCI,2002-06-13,0.27192094280794854,0.06119290358523303,True,6.0
JCI,2002-07-26,0.33333242070625757,0.14454583416387967,True,6.0
JPM,2008-09-19,0.1662528323555723,-0.10720631989891427,False,
KDP,2018-01-29,0.3233662761357019,-0.09053527865066761,False,
KEY,2008-10-13,0.19882155651782174,0.27886960532721833,True,2.0
KEY,2008-11-21,0.154848835122108,-0.085081416786924,True,5.0
KEY,2009-03-23,0.15261077727807448,0.07200882357097353,False,
KEY,2023-03-14,0.19420058667512086,-0.1368652497140056,False,
KEY,2024-08-12,0.1663246392356208,0.013430311021549676,False,
KEYS,2018-08-22,0.1500662428128079,-0.048626165716239435,False,
KIM,2009-04-03,0.15887840092150296,0.044931054398435616,True,6.0
KLAC,2015-10-21,0.19550701611833055,0.03898121133918611,False,
KMI,2014-08-11,0.17414170106511961,-0.050695320779089705,False,
KVUE,2025-11-03,0.187543519885774,-0.0055010763375866745,False,
LHX,2001-09-17,0.19529252589349122,0.016307270875133995,False,
LHX,2009-08-13,0.17120360534140344,-0.031084106850835347,False,
LII,2011-10-25,0.18607825090889007,-0.0641284563124411,False,
LITE,2015-07-27,0.232352986055262,0.009546484406082611,True,6.0
LITE,2024-11-08,0.17463336117516715,0.005433540123735549,False,
LITE,2025-11-05,0.1600127377998748,0.03826087235858839,True,6.0
