gold,avgo,lly,cagr,vol,sharpe,mdd,calmar,label
25,60,15,0.2571152696093937,0.22889312851061144,1.115661449493672,-0.31978226023386447,0.8040323106771435,Gold25/AVGO60/LLY15
25,65,10,0.26782941427565876,0.24148284018638314,1.1049501214404571,-0.3475838905559277,0.7705461085877451,Gold25/AVGO65/LLY10
25,70,5,0.27800217707926667,0.255842935634806,1.0881701170543503,-0.36742501382805637,0.7566228934248966,Gold25/AVGO70/LLY5
25,75,0,0.29140711664511887,0.27566423040297006,1.0668995212496726,-0.39417846441621274,0.7392771116420565,Gold25/AVGO75/LLY0
30,0,70,0.16144008201157467,0.1929615339285142,0.8730680832536173,-0.36506620019597574,0.44222138868213495,Gold30/AVGO0/LLY70
30,5,65,0.16825863909333294,0.18608217566634438,0.9299245044421652,-0.3627386899897314,0.46385633442657054,Gold30/AVGO5/LLY65
30,10,60,0.17857516994313927,0.1813271478497884,0.9981094684340623,-0.35553761585360394,0.5022680076042062,Gold30/AVGO10/LLY60
30,15,55,0.18500772258203435,0.1782776866887084,1.0427415325382485,-0.3503930358313135,0.5280005698261108,Gold30/AVGO15/LLY55
30,20,50,0.1929957137175926,0.17652046623167342,1.0895070976259853,-0.3399618699164894,0.567698117924229,Gold30/AVGO20/LLY50
30,25,45,0.2020141192995455,0.17646582031154,1.1325772482926935,-0.33226537259434646,0.6079902871677781,Gold30/AVGO25/LLY45
30,30,40,0.20881604420605604,0.17843467167601154,1.153744592775552,-0.32398554244981775,0.6445227235360345,Gold30/AVGO30/LLY40
30,35,35,0.21605079076910805,0.18223408857046422,1.1662728068598864,-0.31564132362869324,0.6844819565617486,Gold30/AVGO35/LLY35
30,40,30,0.22335613287375278,0.1883261240815218,1.1663845254452652,-0.30506511359796357,0.732158883195367,Gold30/AVGO40/LLY30
30,45,25,0.23223752629231065,0.1960871452024729,1.1647784105156231,-0.29713258223468164,0.7815956249082253,Gold30/AVGO45/LLY25
30,50,20,0.24047527885942,0.20467274266986596,1.1569233007456492,-0.2908412445720682,0.8268266050547451,Gold30/AVGO50/LLY20
30,55,15,0.24880214763810882,0.21533992585255604,1.1411338506799944,-0.3011640181572306,0.8261350381778182,Gold30/AVGO55/LLY15
30,60,10,0.25931062430123664,0.22795649095174847,1.1270290696880725,-0.32890941210671976,0.7883952685948047,Gold30/AVGO60/LLY10
30,65,5,0.2693797003598568,0.2437552828580163,1.1019153608666612,-0.3499609777834682,0.7697421068657845,Gold30/AVGO65/LLY5
30,70,0,0.2809297310423904,0.2617820827048266,1.078114961225688,-0.37514789616329186,0.7488506104272784,Gold30/AVGO70/LLY0
35,0,65,0.15741500241845907,0.18390983180370588,0.8879315551106246,-0.3512357740170077,0.44817474204901653,Gold35/AVGO0/LLY65
35,5,60,0.16693202308915112,0.1773385125961853,0.9604356869076504,-0.34596271827116887,0.48251448573226957,Gold35/AVGO5/LLY60
35,10,55,0.1726018604296795,0.17200843351744394,1.013103067518458,-0.33590974199117685,0.5138340418665593,Gold35/AVGO10/LLY55
35,15,50,0.18400226073092152,0.1690460017968837,1.0852290436843952,-0.32884831513323776,0.5595353610261627,Gold35/AVGO15/LLY50
35,20,45,0.1922084417093688,0.1682371685264166,1.1307914057472996,-0.3228446812652141,0.5953588609733708,Gold35/AVGO20/LLY45
35,25,40,0.20084162850259824,0.16910002046168535,1.1686533545491806,-0.31418022013192237,0.6392561200010174,Gold35/AVGO25/LLY40
35,30,35,0.20854888359410273,0.17229070431889962,1.1873871872575235,-0.30506511359796357,0.6836208871426158,Gold35/AVGO30/LLY35
35,35,30,0.215844014805878,0.17730411002641067,1.192768098283128,-0.2979371564668481,0.7244615521122331,Gold35/AVGO35/LLY30
35,40,25,0.2218596527865324,0.18403529951039732,1.1826200818158261,-0.2926374047901396,0.7581383963736134,Gold35/AVGO40/LLY25
35,45,20,0.23085319860242404,0.1931602932422596,1.1736936500223645,-0.3027868502808703,0.7624280855931511,Gold35/AVGO45/LLY20
35,50,15,0.24022489307245132,0.2041622101157128,1.1583572512297635,-0.28855560401904745,0.8325081534600665,Gold35/AVGO50/LLY15
35,55,10,0.24891134182674324,0.21577982328719225,1.1396581738354725,-0.3049019612052909,0.8163651714235807,Gold35/AVGO55/LLY10
35,60,5,0.26148923332199536,0.2312991856066114,1.1215638117980735,-0.3279660559817108,0.7973057837929954,Gold35/AVGO60/LLY5
35,65,0,0.270182952023176,0.24859345658751852,1.0878263777145931,-0.35304623007377406,0.7652905738908964,Gold35/AVGO65/LLY0
40,0,60,0.15525104862353167,0.17434091414024874,0.9161721646366706,-0.33226537259434646,0.46725016035021305,Gold40/AVGO0/LLY60
40,5,55,0.16396032173937058,0.16826989491669228,0.9878004443336046,-0.3261582278815914,0.5027017800663757,Gold40/AVGO5/LLY55
40,10,50,0.17181388926959795,0.16386142481254456,1.051064602841517,-0.32085483869361464,0.5354879171190048,Gold40/AVGO10/LLY50
40,15,45,0.17973963554523165,0.1618740322643987,1.103719299709946,-0.3130642880833625,0.5741301144427265,Gold40/AVGO15/LLY45
40,20,40,0.18888799683378243,0.16172689285525507,1.1524506782635346,-0.30506511359796357,0.6191727221969813,Gold40/AVGO20/LLY40
40,25,35,0.19734516021215143,0.16358822564551,1.1845957103943456,-0.29853161370346,0.6610528036343247,Gold40/AVGO25/LLY35
40,30,30,0.20590768669659454,0.16764373453955275,1.2025514525105332,-0.29420558831628846,0.6998768713911429,Gold40/AVGO30/LLY30
