,optimizer,ew_regime,ew_all,spy
2014-01-09,111.71599991286696,128.8715238391764,4.6793781146841775,2.0193720135727102
2014-01-10,111.13986437546133,128.72211599357118,4.706807831060268,2.024870809060844
2014-01-13,112.166750955064,130.18222726677993,4.647935142542486,1.9979291756963624
2014-01-14,112.84336917211543,131.0118266704341,4.7048715520969075,2.0197025501852317
2014-01-15,110.48723639257007,127.55710131696407,4.725466584747991,2.0305889267749553
2014-01-16,110.57886964653729,127.68343158351388,4.721258214314225,2.0279506398658618
2014-01-17,110.05883951272921,127.28825140019025,4.708790180864232,2.01937201357271
2014-01-21,110.08938847395122,127.1488470309709,4.724743906476284,2.025310696131643
2014-01-22,110.25591776074333,127.05631972050047,4.739056024059962,2.0266305644471823
2014-01-23,117.01018727248005,135.28822085917147,4.7018302719376495,2.010025863040206
2014-01-24,116.99063970936906,135.43488384212708,4.597003565902662,1.967139773081229
2014-01-27,115.73838273263277,133.70311572429955,4.572704409740055,1.9574630859362039
2014-01-28,118.32933746227063,136.14411515790164,4.617862595781893,1.9691194720029672
2014-01-29,117.71671012456048,135.81270878890837,4.57687860758228,1.9502057776805757
2014-01-30,119.24740692815172,137.40131360273384,4.637095132683177,1.9708786060798837
2014-01-31,119.29272011609557,137.19802253417575,4.614863921758404,1.9593319846776796
2014-02-03,116.6996052227438,134.04170241609185,4.499805202145834,1.9152370336865667
2014-02-04,117.3882576479902,134.78200298588064,4.535730555659874,1.928652346727106
2014-02-05,116.99016351679767,134.39933057174167,4.529903273262977,1.9262325536314275
2014-02-06,118.12130505389509,135.98585966502583,4.589369062933865,1.9516347893512516
2014-02-07,120.63622943515452,139.02959179569467,4.649774701573879,1.9758267143169554
2014-02-10,120.77546983958862,139.5612132495688,4.657795469274208,1.9794553684447695
2014-02-11,121.36295689451113,140.75956455817987,4.703454841919437,2.001118356959658
2014-02-12,121.1660301854124,140.82515033609118,4.7138182770173405,2.002107895765816
2014-02-13,123.2207451519844,143.82355733472085,4.748990838489516,2.012444827723322
2014-02-14,124.72654604528017,146.76125049038913,4.772070040534286,2.0235515620547266
2014-02-18,126.36354481747222,149.4384294348853,4.7909305027010305,2.0259703196347014
2014-02-19,125.515350404714,148.3708181196996,4.766458814792547,2.0125554208004437
2014-02-20,126.16187244227686,148.97451413041554,4.802661217744227,2.024430714886903
2014-02-21,125.19727863315727,147.7851516051649,4.804716583890463,2.022121514868347
2014-02-24,126.86989263429334,150.17297737787908,4.831695447893874,2.033337392554889
2014-02-25,127.33787458730392,150.7820903185614,4.826150772087411,2.0325682114904122
2014-02-26,127.00521165028536,150.00193285369986,4.833641104662019,2.032678804567534
2014-02-27,127.97609731211418,151.4799353920274,4.854182476596211,2.0433450305187177
2014-02-28,126.78253468503024,149.58158968440864,4.862332340181887,2.0485137036006114
2014-03-03,127.53577655679693,151.63466084982164,4.831723296532795,2.034107816238211
2014-03-04,130.02183350464668,154.78130667906348,4.909875380480351,2.0626981977056276
2014-03-05,127.2712674000165,150.55669045425503,4.905476617439252,2.0645675106533843
2014-03-06,126.382278099142,149.63136495500007,4.915164630831031,2.0692965037676188
2014-03-07,124.60535957428601,146.5196035652669,4.913741975136504,2.070176277909218
2014-03-10,125.08889590638584,147.74093306799307,4.899659262909033,2.069076146025938
2014-03-11,124.12604654413252,146.48503788543914,4.874731940212983,2.058849185836132
2014-03-12,124.44755754478676,147.7215701830845,4.884139613984325,2.0593990446746315
2014-03-13,123.13280483139367,145.98948803283253,4.828917820483847,2.036306423179645
2014-03-14,122.31215264300644,145.1372015630968,4.828850308856312,2.0305889267749553
2014-03-17,122.90279936228264,145.98118296171566,4.867403077890785,2.0489527622588475
2014-03-18,123.22045676226521,146.20385754537318,4.903301913951856,2.0635771434346633
2014-03-19,122.24879743079622,144.16916548968248,4.872777933325862,2.0525816234898024
2014-03-20,121.61916447899516,142.67545544531282,4.891859422611105,2.0645675106533843
2014-03-21,118.2488534098093,138.3806056916914,4.8772749854884925,2.0565598677190806
2014-03-24,112.70699756400838,130.27961212398006,4.844993654590699,2.0480551772471505
2014-03-25,111.7452816917471,129.17220799406795,4.857310333871164,2.0577747347422957
2014-03-26,110.83863572362597,127.49781089829803,4.814919917333563,2.042974730103185
2014-03-27,109.67277900100117,125.85263174588665,4.808111277240554,2.0386671918802297
2014-03-28,110.06892034964729,126.68008395397594,4.829647069896054,2.0487183215036002
2014-03-31,109.07567979534268,125.2062893110932,4.881120685297623,2.0655056878806537
2014-04-01,110.0137309335692,125.94275816935036,4.922923942819197,2.079201625676811
2014-04-02,109.97409874526197,126.25169109616579,4.937411236945393,2.0861600841004417
2014-04-03,107.34997305505699,122.45576963688954,4.923394092772014,2.083399399235208
2014-04-04,103.81855730617369,118.36267592512775,4.858447707864004,2.0587690369206895
2014-04-07,103.81599107559563,118.20055109624448,4.792094678030609,2.0360166858858366
2014-04-08,105.44609529480061,120.42723497469191,4.818583506587645,2.044410576177504
2014-04-09,106.68157141623325,122.03951617564883,4.871009461597748,2.066389811188207
2014-04-10,103.83346405944184,118.9027933412213,4.767644149547125,2.022983685242988
2014-04-11,101.43945463525324,115.5937450342759,4.714843635264271,2.004759851482194
2014-04-14,102.00137049889067,116.41645806836786,4.747506855183444,2.020553951196557
2014-04-15,101.616232250041,115.4427138694398,4.770432751835257,2.0344694183218333
2014-04-16,102.73916383968043,116.97459806720035,4.825217846167912,2.05578675169493
2014-04-17,104.1649628300213,118.23248885242504,4.8361340521569405,2.058658858049849
2014-04-21,103.87888666227012,117.54251831521486,4.850079839621669,2.0658378813183007
2014-04-22,107.67831747105853,121.99691029121801,4.880109272921179,2.0752256595820806
2014-04-23,104.5588221601889,118.22219518337391,4.869655209423067,2.0703663985923595
2014-04-24,102.23930171602038,115.30051314148405,4.874728082912382,2.0745625153256304
2014-04-25,98.47057043395967,110.85914630508084,4.824895732853341,2.0575541698974735
2014-04-28,96.53664343570088,108.27643668284286,4.820439913415308,2.064070877322038
2014-04-29,96.91707378754553,108.52084058750528,4.8442032589362425,2.0736785991212177
2014-04-30,97.8064952347541,109.74162814014947,4.862285162525976,2.079864769933261
2014-05-01,99.80766088295394,111.79518691407215,4.8685819033528945,2.080085748984364
2014-05-02,100.66849263731608,113.35095150776809,4.871047733484152,2.077103256655464
2014-05-05,100.80065021542137,113.48702936936425,4.878813484557822,2.0810794298533355
2014-05-06,100.84512660280255,113.64003710319452,4.837139360628182,2.0629653607571004
2014-05-07,101.19015668134308,113.57906638590185,4.858364713538632,2.0751156878143804
2014-05-08,101.89946543718516,114.26325531908329,4.845575485516543,2.072907139922193
2014-05-09,101.55636275035681,114.02653891845266,4.85544581818113,2.07599877560623
2014-05-12,105.23004573641929,117.43392834033776,4.917976996810161,2.09621079951753
2014-05-13,104.9510696390029,117.20656167006513,4.90875175981442,2.098089017900336
2014-05-14,104.86691428668313,117.32726538767584,4.882764681207285,2.0881482742509467
2014-05-15,103.7895803781165,116.1261548878258,4.842652504613566,2.069814261619312
2014-05-16,104.4594183544711,116.70690195630903,4.862084751924436,2.0769932848877644
2014-05-19,104.68686927840723,116.93915236798662,4.883379228652939,2.0846144733615635
2014-05-20,103.68250787441669,116.1481390175014,4.845151096770904,2.0714702583321714
2014-05-21,104.08333033976079,116.39012266978145,4.8761817883943435,2.0889215973782376
2014-05-22,104.21998376749045,116.68720585059229,4.89670289320367,2.0940022516253434
2014-05-23,105.41264781228877,117.65464802745241,4.926889027260608,2.102397177432714
2014-05-27,106.3573868945977,118.00776966174075,4.9600546679644575,2.1153187565858778
2014-05-28,106.20452028268188,117.88234745478537,4.955687597339541,2.1137723174344374
2014-05-29,106.84781828930484,118.39954466191048,4.977936999651459,2.12470715615908
2014-05-30,106.0526013887896,117.53747289762023,4.980135350814979,2.128131399487045
2014-06-02,104.76879237336776,116.30381820062654,4.984861791394613,2.1305615477397573
2014-06-03,104.3312834413724,115.90748680141324,4.983947548422297,2.12945603117482
2014-06-04,105.70285847323434,117.16756425831498,5.0018547763948735,2.1337635693977757
2014-06-05,108.10280626887868,119.47373528763886,5.040660782616219,2.1476800720387548
2014-06-06,108.42352044776,119.69800155256866,5.068010810517762,2.1579521807132283
2014-06-09,107.73987070583077,119.1483346562576,5.0747778392487515,2.1601609357085563
2014-06-10,107.32748551586786,118.89390400037782,5.068752268255196,2.1603817076565184
2014-06-11,107.6524526199238,119.15892659462254,5.052857184434936,2.1528719406724037
2014-06-12,106.83276015032929,118.76605849934883,5.0209793515536605,2.137629563724806
2014-06-13,107.65182804921594,119.45636986230201,5.035982820705043,2.14414606404623
2014-06-16,107.40329254586003,119.29475784973471,5.0436066819311565,2.1459136893519144
2014-06-17,107.66517453481038,119.34269250314118,5.066102981411291,2.1518770171845882
2014-06-18,109.31240287844359,120.79781180152396,5.101473439324269,2.167671531105233
2014-06-19,108.86523044852353,121.22523812338707,5.111012007225969,2.1701025077705083
2014-06-20,109.24810170906811,121.63490813806263,5.117391527094698,2.174507384469582
2014-06-23,108.6997968383839,121.22502507393048,5.11342816484998,2.1738415478723034
2014-06-24,107.87641179750453,120.58862441325515,5.085665392384624,2.1607462091841114
2014-06-25,108.86648059487685,121.46222026357859,5.103987323893524,2.1705117435764874
2014-06-26,108.62144060225636,121.08410163135267,5.1023752009491075,2.168958055815123
2014-06-27,108.24389181971193,120.78843001533006,5.117273730098791,2.1731757112750247
2014-06-30,108.41373430562825,120.94544111985495,5.126841615965515,2.1720660526472737
2014-07-01,108.7950103928984,121.3865514629837,5.164911825237844,2.1866040718134268
2014-07-02,109.79851312850884,122.33133316201537,5.153662877967082,2.1888231819657884
2014-07-03,110.796920011179,123.004176110577,5.178543692872375,2.199587989011934
2014-07-07,109.42752756473972,121.71818370407543,5.144136315221869,2.1919311787979385
2014-07-08,109.60261450745386,121.86680231638697,5.106297317199206,2.177836153249695
2014-07-09,110.27429445474276,122.59916248353777,5.122289505392882,2.187602101848352
2014-07-10,109.57149383291234,122.3199553433161,5.100151867224017,2.178946433186868
2014-07-11,110.0532204162829,122.67877287013582,5.105200547474894,2.181942801426193
2014-07-14,110.44436944130712,122.53229566342566,5.121416466328136,2.192930244348567
2014-07-15,110.60642095986687,122.4408541236443,5.107910949538152,2.1888231819657875
2014-07-16,111.39003358286962,123.10331053566964,5.118349342554631,2.1969258852416624
2014-07-17,111.80874534427815,123.87207542716645,5.063480365648987,2.171954838260729
2014-07-18,112.87969975880557,124.63341465451794,5.119443614067213,2.1941502889503
2014-07-21,117.46462677831437,128.3376261757038,5.108463653521594,2.1900446762895056
2014-07-22,120.32479588162573,130.5462241130896,5.139541220292818,2.1995879890119343
2014-07-23,121.47423997687812,131.5612375638131,5.141570029003625,2.2044714810691146
2014-07-24,122.19255940170925,131.9551779394223,5.152141908327952,2.204582902558799
2014-07-25,121.04442160876292,131.18037393851623,5.125862745646778,2.194261710439985
2014-07-28,120.60800241562373,130.8012608684248,5.125128644353076,2.1951489402946485
2014-07-29,119.9492429666823,130.16647690130813,5.102352009463568,2.1857155993399195
2014-07-30,119.71658820251751,129.86578116466512,5.108020910745233,2.186048206983848
2014-07-31,117.48414199248681,127.66724711867344,5.01251235559037,2.1428781786190014
2014-08-01,117.97195891412477,128.46334298867438,5.0016465675671675,2.1363314412390384
2014-08-04,119.58044738364926,129.59987653115556,5.03471118245773,2.1517566902598544
2014-08-05,118.74024342825413,128.82604510939188,5.000235037106242,2.130892705661701
2014-08-06,118.7671453691104,129.30754698990603,4.99920462121339,2.13155874936212
2014-08-07,118.73837371024351,129.41353640802672,4.977602886707243,2.1200166842290105
2014-08-08,120.48583398798742,130.83228970061788,5.032002925572282,2.1445430807669084
2014-08-11,122.63261685575372,132.85033352450634,5.0531191431065805,2.150757210502943
2014-08-12,123.69655628703397,133.80715116937728,5.044484735537862,2.147761670676181
2014-08-13,124.9745194688747,134.9229790657507,5.080462993080895,2.1622988614297713
2014-08-14,125.11833310942407,135.05814102184553,5.104697738253996,2.1725096675746047
2014-08-15,125.08412774782337,134.8418525667628,5.10542850791457,2.1720660526472733
2014-08-18,127.7994223810279,136.91673147825324,5.155733548231481,2.1902662766500303
2014-08-19,129.8208489050742,138.60740250304673,5.183036353054965,2.201696920293455
2014-08-20,130.0377659264516,138.76099196796108,5.1965996027302195,2.207578442385561
2014-08-21,129.32469319064464,137.68726094198138,5.208985970647117,2.2140154151009646
2014-08-22,130.59736025650193,138.89155915881753,5.2000609420735975,2.2105750177280266
2014-08-25,131.78725777362308,139.94030896573372,5.2222737426767525,2.221784061010926
2014-08-26,132.4993206527237,140.63079214178063,5.226718175296665,2.2232269485920275
2014-08-27,132.01556462089056,140.1950516758226,5.227154801732757,2.22233847611852
2014-08-28,131.08288791467794,139.61377302723184,5.220588273137928,2.221117603104225
2014-08-29,131.65550902342648,140.0319230715304,5.242493174881268,2.227443154329944
2014-09-02,134.08367116510885,141.7359838120405,5.249622359468579,2.2263343241147555
2014-09-03,138.24201333862962,145.42459454977265,5.246912047153699,2.2251128297910383
2014-09-04,139.6532580366277,146.51423826971882,5.240408988423599,2.22189548250061
2014-09-05,138.05027365629547,145.0736074169944,5.26703458570015,2.2318834456660737
2014-09-08,136.4723046488247,143.50050371849343,5.256631961399887,2.226112102444808
2014-09-09,132.76540306643716,140.091107556578,5.2159730675854155,2.212017905309127
2014-09-10,130.9899525518109,138.44133200835122,5.229782276120093,2.220341380532964
2014-09-11,129.8238807372692,137.09936155592956,5.240477614869906,2.222893926741817
2014-09-12,130.4309055805661,137.53403208081141,5.2050311285817585,2.209909181130747
2014-09-15,129.73441117267697,137.02148036768764,5.185638400277588,2.2082440718796983
2014-09-16,130.35842992562027,137.52110346287014,5.220294068915144,2.2248922649462166
2014-09-17,132.30471109789707,139.00237645648167,5.22680134968798,2.2278869763604163
2014-09-18,133.23280393888857,139.58936127199698,5.251100539097002,2.239762477550017
2014-09-19,133.78807297772826,140.03871781288748,5.235993237071686,2.2377444645472537
2014-09-22,131.80524649586184,138.44506887725822,5.181262226129352,2.2204621216639806
2014-09-23,131.87401198894906,138.7406632920162,5.14569381039065,2.2077515806111676
2014-09-24,132.5128351190241,139.04006613868137,5.183921112529145,2.2250337163913003
2014-09-25,131.4766588942988,138.2616001486532,5.110661531210281,2.189131558542257
2014-09-26,131.89172043725426,138.4356028786189,5.150983409796818,2.206525322915215
2014-09-29,132.24393197941714,138.8343482129567,5.144508320979922,2.2025114569457402
2014-09-30,130.99991030645916,137.48328391203287,5.119328697426547,2.1967138116256084
2014-10-01,128.4204556331037,135.38795902460612,5.051752818793529,2.16694335646261
2014-10-02,128.89676946620634,135.6065942680434,5.061654699528754,2.1672776209316638
2014-10-03,131.1290125250951,136.9079401243898,5.115359635359537,2.191139009284846
2014-10-06,130.51269656875706,136.40997430929121,5.104095019281552,2.188574451093834
2014-10-07,128.59524163395423,134.86302886297332,5.025448140467999,2.1547911654770644
2014-10-08,129.75208549940183,135.68185277551405,5.109429546038314,2.192477102676765
2014-10-09,127.85029108828982,134.5293479781073,5.006703936023416,2.1489931059506513
2014-10-10,125.47315371683435,132.61267133674284,4.92761584949117,2.12446277445308
2014-10-13,119.14728673190017,127.36568962747938,4.850668962956925,2.089564859733183
2014-10-14,121.56872773359157,129.49679178034626,4.883358236900837,2.092798361068584
2014-10-15,121.64833855597841,129.68750047045486,4.866100494384108,2.078637683824746
2014-10-16,129.43199232901011,136.3915982294031,4.884689698103779,2.07685431868037
2014-10-17,134.29456911980895,140.62357868074054,4.943599613302733,2.101383407559097
2014-10-20,135.7025849789805,141.99370464512523,4.9957348847436,2.121786794772383
2014-10-21,139.8507706911812,145.51987731457103,5.099361678912968,2.1638218979263155
2014-10-22,138.40553457867918,144.03368194769857,5.059058539458157,2.148435170089665
2014-10-23,138.68339032783962,143.87711431471263,5.124236049395604,2.173410359133412
2014-10-24,138.99904388060253,144.1607890933738,5.164833019327466,2.190135594568262
2014-10-27,136.47774308819828,142.0385091916812,5.158547248299332,2.187125350418511
2014-10-28,140.01478561264554,144.9197612485088,5.231379328557521,2.2122119609519424
2014-10-29,138.71514583680263,143.6675467552772,5.218752554529829,2.208866623920575
2014-10-30,138.4029849606743,142.79259116109873,5.257780022441935,2.223027301164413
2014-10-31,140.79286791950562,144.02121463796925,5.323578359514892,2.248448176166898
2014-11-03,139.0129783119336,142.49398542577217,5.326464348317611,2.2496746409659916
2014-11-04,135.29998086433784,139.3566019565458,5.3098603563956255,2.241870166212693
2014-11-05,134.72590337634827,138.29911020043855,5.334572639926636,2.25603042925025
2014-11-06,137.2408169498478,140.39152268494155,5.359034740981563,2.2650607474932203
2014-11-07,139.1188494786769,142.63525598338725,5.368589565946017,2.2671796197254936
2014-11-10,138.79504188869552,142.11786271651582,5.390309467094015,2.2743151513344033
2014-11-11,138.62450207454643,142.117396846902,5.399151791305367,2.2765448237469394
2014-11-12,139.37828164688977,142.59609210743236,5.395086073458245,2.274092515458175
2014-11-13,138.4877077188322,141.90594084176394,5.3884070494470695,2.2766562452366244
2014-11-14,140.70264779245386,144.30364843735782,5.3904835421182336,2.2772141810976105
2014-11-17,138.93538013794787,142.77002740532595,5.392299833720529,2.2786634888760733
2014-11-18,139.58169702443644,143.60405401102378,5.422504739857722,2.291819922990765
2014-11-19,137.66983541463264,142.05577293475972,5.408973603434103,2.2881407356966252
2014-11-20,140.51925053510232,144.34336880709296,5.428183484610615,2.292155222975522
2014-11-21,141.88332375353605,145.6000870955877,5.46273853237997,2.3044188354507527
2014-11-24,142.34553557922945,145.94392200889436,5.485539816079656,2.310886459430977
2014-11-25,143.5452866350777,146.8141631899359,5.483633720776151,2.309213894466864
2014-11-26,143.08529806331933,146.43199072897698,5.50430721422803,2.3151233754829614
2014-11-28,137.1918152313915,141.07785278236418,5.493661934307108,2.310217516286588
2014-12-01,130.6468767199711,136.66255705064935,5.444702518661309,2.29416225951183
2014-12-02,131.94725436608545,137.382184135093,5.47908124749237,2.308991051487494
2014-12-03,136.2032114655247,141.03191363275636,5.514438093435684,2.3179109837564833
2014-12-04,136.92726781274757,141.6877888325323,5.511112451076322,2.315346425565471
2014-12-05,137.35577268257714,141.62677528501465,5.5236910659230345,2.3191372414524363
2014-12-08,133.09716717127938,138.19161897960572,5.483898988120719,2.30363867791982
2014-12-09,132.96141391744587,138.88331911209744,5.4941242761780895,2.302078362857954
2014-12-10,127.71459932429762,134.39777086297866,5.400303277640693,2.265172376086046
2014-12-11,121.6822333451997,129.01779136142906,5.4277127581838025,2.2766562452366252
2014-12-12,120.79722275772333,128.54928600580593,5.352506749943988,2.2398618870575424
2014-12-15,118.92566276461129,126.71615045816185,5.315463921864111,2.2244761947365954
2014-12-16,117.74753031830595,125.43617194232719,5.281827275991522,2.206636744404899
2014-12-17,118.39764209673955,125.85465491882759,5.393048016513919,2.2498974839453623
2014-12-18,118.60800584562853,126.19583493449313,5.506534070596427,2.305534914275866
2014-12-19,120.34146216786091,127.72178137799942,5.528435409734204,2.3153445616372066
2014-12-22,120.27757100366968,127.480488272081,5.5542461929394,2.325994840646558
2014-12-23,120.81985556092427,127.83177963158859,5.569127683251065,2.329134938465513
2014-12-24,122.35454456631597,129.10212008436025,5.575722364003232,2.329358609857445
2014-12-26,122.55443708133691,129.76537791438946,5.5914654154263905,2.3368700336666848
2014-12-29,122.1331579165514,128.97025696041308,5.600280492042213,2.3400086817636554
2014-12-30,121.91895677086087,129.13565279202078,5.573916336497365,2.3274526396537882
2014-12-31,123.1790528232566,129.8084606744941,5.518310348999345,2.304357325817973
2015-01-02,123.02480044845224,129.6784955862993,5.516671063209542,2.303124647924659
2015-01-05,120.95171624815443,128.53703632334424,5.427204917069117,2.2615300531509486
2015-01-06,120.64995868257814,128.97183494776027,5.378928964306378,2.2402292880291057
2015-01-07,122.09687780821723,130.1364683821413,5.445476373744106,2.2681455487736164
2015-01-08,126.63427373624687,133.9671167250011,5.5443098694348,2.3083935589266407
2015-01-09,126.07959328950645,133.71991905751122,5.503629627517975,2.2898946921950265
2015-01-12,120.51693351422202,129.37666639588159,5.462901153292674,2.271957696284071
2015-01-13,117.95250990829965,127.28604163897671,5.454892606827993,2.265566286259616
2015-01-14,115.43946142731015,125.09651782685823,5.428162208277488,2.251889401952401
2015-01-15,114.79692935572263,125.18009213342326,5.380392726318448,2.231260065212635
2015-01-16,115.45862066703904,126.00402927318675,5.452433289073882,2.2605216679589883
2015-01-20,116.19966464041393,127.08345532165892,5.448097652072769,2.2653417864551213
2015-01-21,117.83148801351412,128.47344052224824,5.483372292714521,2.276776986367641
2015-01-22,119.458381064212,129.97323628453225,5.564555121715051,2.3106360717338985
2015-01-23,117.80990149489259,128.51153655334366,5.547068023500867,2.297967572618643
2015-01-26,120.51249236799104,130.5545968013328,5.5780859398518166,2.30334811221345
2015-01-27,120.20776236798079,130.49280586826978,5.5353187936617045,2.2729667027854523
2015-01-28,119.47689360494513,129.7320680683728,5.467319295741355,2.2438169357350652
2015-01-29,117.58410282477176,127.59720036866351,5.510803740766389,2.2645576939645156
2015-01-30,117.14381058282966,127.72313314519947,5.429363214128135,2.2360805979150493
2015-02-02,119.25777316493703,129.56300728736343,5.4883252880433915,2.2637725659582064
2015-02-03,124.73384972983314,133.8488950434698,5.5728885781991195,2.296510394920835
2015-02-04,124.19982237822505,133.5007184809714,5.55218281223098,2.287764222186875
2015-02-05,127.45671026951985,136.0803077187068,5.61196413763825,2.3108603644352526
2015-02-06,128.9598841881534,136.82333884697294,5.584154847244387,2.304468954410798
2015-02-09,130.50847752258863,138.3053240855978,5.560687814785675,2.294155218005048
2015-02-10,131.24948856205546,138.78552649704156,5.6212984186017705,2.318595666739565
2015-02-11,131.39778263054507,138.6297154913858,5.619941011817906,2.3199408016382668
2015-02-12,134.3245757112026,141.03040851670417,5.679221527304637,2.3422514016740545
2015-02-13,134.50366784928354,141.24609991244873,5.701038090097438,2.3518928812851647
2015-02-17,133.03851517749135,139.5621777808662,5.705740582392919,2.355593400202794
2015-02-18,131.21136645981036,137.84349409423746,5.720206772289435,2.3558168644915853
2015-02-19,130.66163008713426,137.55800139211502,5.720188813253602,2.3541358082987043
2015-02-20,131.92262121745594,138.5256795835967,5.756888565429189,2.36826210642119
2015-02-23,132.3675523270948,138.85469242665766,5.751396738226143,2.367925149611308
2015-02-24,131.9293882125497,138.31864519670626,5.764225202294973,2.3746518596205197
2015-02-25,130.658120855644,137.54765732300302,5.762845963074492,2.372633846617756
2015-02-26,131.1317311404414,138.2840852316492,5.749843742786283,2.3698307056086834
2015-02-27,131.14257331662344,138.53145734649308,5.738281932935964,2.361759482010192
2015-03-02,131.99403002876738,139.21323974896077,5.776264134535557,2.376670079726424
2015-03-03,132.3629083821292,139.44648396304927,5.746797305084327,2.366916350213067
2015-03-04,132.41281604414766,139.3207469328102,5.716290047868899,2.3569377066889334
2015-03-05,133.47774596469887,140.0572164867825,5.733929845878112,2.3595163478935115
2015-03-06,131.87142385197654,138.07287590348994,5.653389808770202,2.326331797456441
2015-03-09,130.53526172899666,137.05576724656726,5.670551530685344,2.335973484170692
2015-03-10,126.70313005613866,133.8301421070437,5.587217223028071,2.2980789941083293
2015-03-11,129.87552521074656,136.26991923541433,5.596487231540899,2.292697004791538
2015-03-12,131.77119695861882,137.72127584065768,5.672262424348047,2.321846978945066
2015-03-13,131.57668529036414,137.58338009295542,5.638278618971028,2.3076086380234737
2015-03-16,130.73056409740332,136.8349759669862,5.714458916026723,2.3384396683698827
2015-03-17,130.57706247723,136.4612085343613,5.702875157732288,2.3314880443498947
2015-03-18,134.36411330014604,139.29359890590771,5.77202471394759,2.359516347893512
2015-03-19,132.45326283867774,138.2208076733697,5.754126720836242,2.348754026085054
2015-03-20,134.32964537017793,140.12512697342038,5.812867979854178,2.369486085982596
2015-03-23,134.9468087983315,140.68959158825433,5.801675240834126,2.364868928564327
2015-03-24,134.7736620695271,140.67581274016098,5.773292093344418,2.351580155542742
2015-03-25,135.87147734068978,141.75435125225133,5.680275494220863,2.3171208852748
2015-03-26,136.76198493385155,142.81336339869802,5.667815344377626,2.3116026220914425
2015-03-27,134.80585741752552,141.08935087199492,5.693258927888292,2.3168961783671644
2015-03-30,137.39789978426833,142.74824782578168,5.7621915714163325,2.345161822109999
2015-03-31,137.07517111636318,142.47636235522467,5.725556933140057,2.3246656526896885
2015-04-01,136.9219654078479,143.06978364230412,5.7084452042037155,2.316445314829909
2015-04-02,137.52589163974528,143.21751250178167,5.729072720146224,2.324778109695077
2015-04-06,138.55387147569573,144.6487572009847,5.765296548114641,2.3404324147894826
2015-04-07,138.83986151313852,144.61483221431487,5.743677651654538,2.334238166954953
2015-04-08,139.6373081457167,145.1005320495306,5.769791001522783,2.342121755107991
2015-04-09,142.38433474868688,147.17732961784407,5.783565604098173,2.3524808471015493
2015-04-10,142.61565715822974,147.66631247156886,5.804932677773247,2.365319377895301
2015-04-13,142.18287780724216,147.1791540118101,5.786545147056248,2.3546214651635937
2015-04-14,144.5021717294808,148.8650749523653,5.794455349127066,2.359125958473334
2015-04-15,146.6571066340084,150.8700673311099,5.823504441243464,2.3697112070965125
2015-04-16,144.95275388951242,149.42917018057852,5.824587600714674,2.3690358437547623
2015-04-17,143.94599619130167,148.86023717016974,5.757992450807994,2.3417835556792643
2015-04-20,146.28421219476232,150.47869920188666,5.80398315950949,2.363180209555241
2015-04-21,147.27343148609665,151.47320344261735,5.80737300796103,2.360364435254587
2015-04-22,145.82767443783754,149.82440841973525,5.824523513128386,2.3719634537513827
2015-04-23,148.53420246419577,152.09987537676864,5.84124716840866,2.3779319591625736
2015-04-24,147.54776214423802,150.8108612906875,5.840175974383791,2.3834496010365087
2015-04-27,147.3762743455004,151.410243910131,5.810850166961573,2.373539922858221
2015-04-28,146.49059289768883,150.78723839098,5.820448267030286,2.3810857257888136
2015-04-29,144.53918838722717,149.00808068507092,5.791263971410478,2.371287883306492
2015-04-30,146.3185014795817,149.85631653501136,5.7300635926727965,2.3475269399765386
2015-05-01,148.689507233058,151.69103707347503,5.791267910226897,2.372977430728141
2015-05-04,148.68218767511013,151.9435329228911,5.815564094209168,2.3797339635896106
2015-05-05,150.12272386038478,153.43746193424397,5.7424403975382665,2.3524808471015497
2015-05-06,148.64047741927592,152.18803337844085,5.729088992604492,2.3427964971403195
2015-05-07,149.0800447614304,152.34852121462976,5.756619809939249,2.3521434760853857
2015-05-08,150.80362281729379,153.89631013801028,5.820988017588096,2.3831118158140643
2015-05-11,150.82553658555665,153.79051432179054,5.806103505833462,2.3717379184311853
2015-05-12,151.02818531025773,154.30065069497442,5.791223248734531,2.3646442216566923
2015-05-13,151.6149671552956,155.44527429730167,5.793768621095446,2.3650942567813846
2015-05-14,151.9641186077578,155.9320752204077,5.857436669327234,2.3897560987732858
2015-05-15,151.34926287761792,155.44138652293225,5.866566075465518,2.3923459235474605
2015-05-18,151.2294267548677,155.37605314872619,5.892421640021885,2.3997788552663835
2015-05-19,151.1082329458157,154.39812848733436,5.886971130940973,2.398989999403542
2015-05-20,150.92520766409544,154.027926480729,5.882198256654079,2.3973021088070188
2015-05-21,150.59016074567563,153.9861366132415,5.890829275003223,2.404282934369842
2015-05-22,150.09816276041286,153.99737997254394,5.879530104181882,2.3985405855882713
2015-05-26,148.3910357371393,151.93314801723074,5.820912184315157,2.3727512740985204
2015-05-27,148.35768313814438,152.15144676446258,5.8690929890673695,2.395274154853502
2015-05-28,149.4855699362943,153.5000636311928,5.863430034637878,2.392571873073939
2015-05-29,147.961536568715,152.0772959656428,5.829382057970638,2.377706838048656
2015-06-01,148.69511871752576,152.47255429809243,5.841505211777639,2.3825491165808415
2015-06-02,148.52330425534515,152.49582253392208,5.838242843057653,2.3801848271268646
2015-06-03,149.43384068391484,153.12227539000565,5.850768150532182,2.3864904964510787
2015-06-04,147.17709889435685,150.83160301521517,5.802836573668233,2.3663331477689176
