,walkforward,ew_regime,spy
2009-12-11,9.59415425611651,8.246317846180595,1.1030882980177967
2009-12-14,9.800833012824379,8.434695379171444,1.1106338429137275
2009-12-15,9.803723519842382,8.448117288211732,1.1054713057461945
2009-12-16,9.898664472557575,8.545529856833774,1.107159329076283
2009-12-17,9.670424074161163,8.341781931824311,1.0938555460999824
2009-12-18,9.836636361100254,8.438966841049101,1.10004418268161
2009-12-21,10.127393311719544,8.635524541840283,1.1112233194764984
2009-12-22,10.218983767108591,8.699287156725266,1.1152156788316967
2009-12-23,10.327244018632342,8.772242389462312,1.1174115479040239
2009-12-24,10.370530755410659,8.829253336058514,1.1227017352671647
2009-12-28,10.284479625327124,8.778046970460942,1.1250972937342194
2009-12-29,10.243468700360209,8.743465054737774,1.1235000846919734
2009-12-30,10.338081418824785,8.814283542888871,1.123100909979569
2009-12-31,10.364355213778904,8.837023910142335,1.1123212540126621
2010-01-04,10.692509910530925,9.069361742603656,1.1311857284836433
2010-01-05,10.85930571230787,9.180571422094554,1.1341801510578304
2010-01-06,11.952850863680842,9.876437605814388,1.1349787045596904
2010-01-07,11.7759939553217,9.753014322267182,1.1397698214938001
2010-01-08,11.771102612100323,9.761032662586414,1.1435624914542704
2010-01-11,12.17905248191194,10.01586494141491,1.1451601086506191
2010-01-12,11.639692809309235,9.634123529309445,1.1344798382077106
2010-01-13,11.919922439511604,9.822860609644673,1.1440618679988785
2010-01-14,11.843026740830675,9.778112824623,1.1471560842511668
2010-01-15,11.733405490870062,9.669941008045694,1.1342799447359313
2010-01-18,11.733405490870062,,
2010-01-19,11.911568840204007,9.805340781657327,1.1484533000279553
2010-01-20,11.772318682678248,9.670136650517493,1.1367752968810871
2010-01-21,11.340571479424815,9.38659632853479,1.1149162977973932
2010-01-22,11.045865955541032,9.16453597835793,1.0900625700239353
2010-01-25,11.144867510811956,9.245160638771361,1.0956523424984308
2010-01-26,11.059529360483094,9.178571649371836,1.0910608129205233
2010-01-27,11.15860803915194,9.23091697690578,1.0962513086440886
2010-01-28,10.884295332122475,9.045192305462185,1.0836745501631566
2010-01-29,10.457177649242093,8.762476566880881,1.071896549261136
2010-02-01,11.01892190992126,9.1836146930179,1.0885653587368416
2010-02-02,11.115019841452957,9.270897892908875,1.1017407772478547
2010-02-03,11.146135880738251,9.284306933946045,1.0962513086440886
2010-02-04,10.567395083042394,8.813756643664373,1.0624142111095436
2010-02-05,10.590502792555617,8.822060576434792,1.0646104883359733
2010-02-08,10.576512598570593,8.836825545958835,1.0569247425057777
2010-02-09,10.822371614379671,8.99803030135111,1.0701997506178405
2010-02-10,10.914782532814765,9.063705570991104,1.068103879300666
2010-02-11,11.183037287940245,9.285700355379236,1.0792829140570286
2010-02-12,11.21174872366986,9.303092837586258,1.0783842607614904
2010-02-15,11.21174872366986,,
2010-02-16,11.539954906925347,9.564399593647492,1.0953527573870763
2010-02-17,11.9389374136489,9.807537925515717,1.1005428449565389
2010-02-18,11.93328756345798,9.777543120977178,1.1070312707265726
2010-02-19,11.939236677928296,9.77626914463344,1.1093267293999494
2010-02-22,11.870535299949925,9.717169794436526,1.1095264187946772
2010-02-23,11.737464896809325,9.691040599236366,1.0960518233264123
2010-02-24,11.817657386056572,9.74592792435071,1.1061332296621884
2010-02-25,11.91592964433989,9.845281745978886,1.1046356102209922
2010-02-26,12.152293729236021,9.992333828016148,1.1053343700447513
2010-03-01,12.133450606254623,10.04053148861243,1.1168126837968917
2010-03-02,12.155178190803857,10.107892982060436,1.1199073082032824
2010-03-03,11.995076987875017,10.021686301165346,1.1209048368301908
2010-03-04,11.96518420272151,10.025453575863661,1.1242990463479363
2010-03-05,12.066381256401913,10.077698839063371,1.140368583562407
2010-03-08,12.150202532852376,10.116122695138513,1.140568170918609
2010-03-09,12.352837959130476,10.231792264590263,1.1424649650722098
2010-03-10,12.347967885017912,10.181612220507521,1.1475553610020972
2010-03-11,12.315782188283155,10.167924862544607,1.1523463758976813
2010-03-12,12.192921477521095,10.104287049825484,1.152445965498731
2010-03-15,12.123093515810648,10.060752364641045,1.15274544857156
2010-03-16,12.164113410416492,10.139172549372146,1.161927793457695
2010-03-17,12.121505549064798,10.113711637493394,1.1688153939401333
2010-03-18,11.87786959831148,9.981448539463761,1.1682165298330012
2010-03-19,11.791004387018548,9.890171239852403,1.162303397270671
2010-03-22,12.086551775139295,10.086181521690962,1.1685170332910868
2010-03-23,12.27623413116129,10.246749477581018,1.1767360324564116
2010-03-24,12.250481469078148,10.21087914328895,1.171022691327335
2010-03-25,12.09063524456154,10.11928721962697,1.1691185503998862
2010-03-26,11.991890473358055,10.142835296873516,1.1684173416515111
2010-03-29,12.06231268312342,10.229133437380577,1.1758335016968977
2010-03-30,12.086919904138973,10.218843283879169,1.1766353204315794
2010-03-31,11.898455930046998,10.136248002701722,1.172626532873749
2010-04-01,11.947553734800474,10.211106790716547,1.1806447202205639
2010-04-05,12.15436223431782,10.370366550953792,1.1902660348441132
2010-04-06,12.329248153752387,10.433283953724352,1.193072502454024
2010-04-07,12.098327016890217,10.359541064076447,1.186256941170706
2010-04-08,12.189607465632909,10.427583535273603,1.1903665427918941
2010-04-09,12.296015266077253,10.527647350997483,1.198183816281673
2010-04-12,12.29805820750021,10.534265153324768,1.200088161286173
2010-04-13,12.377143399405927,10.582891117872448,1.2009900798145323
2010-04-14,12.57712249170927,10.737424907254285,1.214620794227066
2010-04-15,12.48367846816363,10.688101631552206,1.2156230166261548
2010-04-16,12.199863522635296,10.454278967021203,1.1962797773927498
2010-04-19,12.24944361257644,10.478613374035872,1.2007894720730734
2010-04-20,12.47846200376699,10.629763836781146,1.211513312966441
2010-04-21,12.47393983075104,10.64686265415964,1.2093090767350096
2010-04-22,13.364116646183426,11.10552547096131,1.2129167508484477
2010-04-23,12.785267107303996,10.87079773727655,1.220834634324533
2010-04-26,13.077467087805674,11.041982928577346,1.2162244316964288
2010-04-27,12.98566556500046,10.9922733274163,1.1874597713112538
2010-04-28,12.804371180109586,10.955717500836375,1.1964797729030547
2010-04-29,13.070361238420062,11.131694373949077,1.2113131133790849
2010-04-30,12.671119112379698,10.86993475231516,1.1907669419666063
2010-05-03,12.942376422982566,11.04893989688106,1.2062020036284873
2010-05-04,12.65308162528852,10.808454173176276,1.1778380485336017
2010-05-05,12.584109755867766,10.773117133225293,1.1708221856244019
2010-05-06,12.269990602506965,10.531618038241477,1.1319357116472872
2010-05-07,11.786442582117262,10.279645364189118,1.1150978243345535
2010-05-10,12.431313389405165,10.692629580202972,1.164207742275171
2010-05-11,12.54694038055825,10.755287851006686,1.160900163465716
2010-05-12,13.194228008749857,11.177573478306394,1.177136839785227
2010-05-13,13.454088932831246,11.262506963289724,1.1625038009350788
2010-05-14,12.895981019357228,10.910772278126757,1.1414566203615815
2010-05-17,13.162109981172371,11.029671443813738,1.1420582395089067
2010-05-18,12.858511307128392,10.85238077420124,1.1265229760148219
2010-05-19,12.661818656202609,10.698232938572186,1.120108834291473
2010-05-20,11.915452856635698,10.171585520148959,1.0778141715185965
2010-05-21,12.168915273474685,10.329293349227918,1.093549430522986
2010-05-24,12.052225040078504,10.25995163181596,1.0795180108201632
2010-05-25,12.206647401974283,10.359075327077981,1.080620741167033
2010-05-26,12.195504676180569,10.389772726105607,1.0741059894573775
2010-05-27,12.79012188980312,10.819586999101412,1.1100864062235316
2010-05-28,12.550646171488353,10.682240792768566,1.0961554944684895
2010-06-01,12.24494702896788,10.445869080062538,1.0777140717249185
2010-06-02,12.647885927682275,10.7438603722284,1.1057768090920388
2010-06-03,12.819144069214573,10.81426594904157,1.10958570317809
2010-06-04,12.445351857997842,10.577091687628478,1.070598211060566
2010-06-07,12.160760966868276,10.458097625189124,1.0572681021446437
2010-06-08,11.909141751564913,10.327458049104132,1.0685933581082854
2010-06-09,11.828598849307435,10.243852876850399,1.062880833287414
2010-06-10,12.114230327401897,10.511574365032176,1.0939500337747499
2010-06-11,12.351672970693956,10.644111242053583,1.0992622614594345
2010-06-14,12.315975972252579,10.64382008748296,1.0975584221578678
2010-06-15,12.933714117608819,11.03892232563196,1.1225144945725687
2010-06-16,13.062004695064608,11.04314992573024,1.1221133811281767
2010-06-17,12.996996980232524,11.05031607802014,1.1239177283775241
2010-06-18,12.958779043320474,10.989382153872425,1.1251362724510245
2010-06-21,12.799819469970886,10.867187962723671,1.1219135896949233
2010-06-22,12.629728533746592,10.711988801047886,1.1033846178963311
2010-06-23,12.728740866105255,10.76209930260569,1.0999606131290913
2010-06-24,12.38985217655076,10.570480979834652,1.0817337774049953
2010-06-25,12.353177620224276,10.608489805934003,1.0862651042527598
2010-06-28,12.332776776715203,10.5562879728969,1.0828418137551996
2010-06-29,11.765133333029262,10.165333091926819,1.0494083806281882
2010-06-30,11.586532519825441,10.071060491832228,1.0394391146321187
2010-07-01,11.791197204289954,10.125554231494482,1.0348066676054193
2010-07-02,11.64497559957892,10.042665948922263,1.0291672023689247
2010-07-05,11.64497559957892,,
2010-07-06,11.642296354348552,10.014134454174778,1.0359143978400467
2010-07-07,12.168259445710643,10.37313786432344,1.0685421347684012
2010-07-08,12.164803561173063,10.406890517399102,1.0791155708749376
2010-07-09,12.238419904628763,10.506172595292398,1.0871717165532997
2010-07-12,12.378378738808983,10.420854892283717,1.0878769048041756
2010-07-13,12.449016211120556,10.491085539592524,1.1042908220427683
2010-07-14,12.503696814113507,10.494079639468678,1.1041900079794105
2010-07-15,12.600653204630913,10.62904582005656,1.104492042015381
2010-07-16,12.23776491192674,10.419127686856436,1.0740806839030121
2010-07-19,12.338744273774044,10.45630197536127,1.0804244190436518
2010-07-20,12.41083028386064,10.628827008704457,1.0924085377675172
2010-07-21,12.02126614074092,10.377226546836244,1.0782092646899741
2010-07-22,12.686661490904859,10.73614354245855,1.1022765815461262
2010-07-23,12.865672785216933,10.887475531775609,1.111843101481393
2010-07-26,12.892489112694891,10.958878812422393,1.1234239639518273
2010-07-27,12.695723169938946,10.8221237539719,1.1233230478499439
2010-07-28,12.548413554866963,10.803934182179603,1.1160728024472897
2010-07-29,12.491319559097509,10.856643217245074,1.1106352714530876
2010-07-30,12.6051435297766,10.954646094835867,1.1104337453648978
2010-08-02,12.78701695623785,11.119208070252096,1.1355079783923194
2010-08-03,12.633432451469174,10.981715359826076,1.1300704473981174
2010-08-04,12.885544406359854,11.23286433571643,1.1376228288752679
2010-08-05,12.797833631515509,11.20103428144073,1.1364142845772827
2010-08-06,12.76262229935325,11.161529767140971,1.1317821436661601
2010-08-09,12.91643058288044,11.19327447094547,1.1378241508864062
2010-08-10,12.764775345838375,11.114284760813236,1.1316816357183794
2010-08-11,12.377875133753967,10.835184796041574,1.1006654952643897
2010-08-12,12.264621981106929,10.838685897153873,1.093918809985896
2010-08-13,12.282140734498745,10.856913060577138,1.0906959231527433
2010-08-16,12.316743240614679,10.86352134282176,1.0901927711826855
2010-08-17,12.639625259943154,11.18333116350264,1.1035858378689436
2010-08-18,12.779069583447905,11.285937667742758,1.105599874288534
2010-08-19,12.671075921583883,11.14211435846987,1.086366224431694
2010-08-20,13.112678685179207,11.279261450573507,1.082841813755199
2010-08-23,12.919252092908161,11.232858343438949,1.0787127227756086
2010-08-24,12.875833943253756,11.138469314095337,1.0627013475207674
2010-08-25,12.92362226281142,11.088061232863158,1.0668298262692035
2010-08-26,12.763142400278948,10.973525755599493,1.05968008881433
2010-08-27,13.00355052297,11.127508098305627,1.0760944142070252
2010-08-30,12.97479608120979,11.074897900329299,1.0604857850129867
2010-08-31,12.785186279555658,11.074744242774779,1.0604857850129867
2010-09-01,13.068193495897209,11.249904979824155,1.092206603525224
2010-09-02,13.297196088876744,11.398363386813754,1.1023775996865346
2010-09-03,13.55074660566465,11.5836914334547,1.1166773807118584
2010-09-06,13.55074660566465,,
2010-09-07,13.526286685861553,11.517347713400083,1.1040892959545776
2010-09-08,13.729177281687779,11.622043178497933,1.111843101481392
2010-09-09,13.672138497103886,11.554744334559931,1.1169790065937264
2010-09-10,13.555939089831863,11.568689518532333,1.1226183697916954
2010-09-13,13.947580215419238,11.799070758545716,1.135105538447093
2010-09-14,13.936031553902124,11.807369339008272,1.1344004522347426
2010-09-15,13.926081229374967,11.793997195204124,1.1387308652254715
2010-09-16,14.053290638119398,11.940674491675393,1.1384286271124495
2010-09-17,14.236286187829075,12.004204590509053,1.13885402572595
2010-09-20,14.322213396356522,12.072972598887235,1.1562667980922845
2010-09-21,14.223498529037048,12.006034693983084,1.1539383809751178
2010-09-22,14.007643669270779,11.930870682307333,1.148269018450603
2010-09-23,14.137038244844812,11.981790988012254,1.1389548397893077
2010-09-24,14.282651821432657,12.083280701172031,1.1624426798582042
2010-09-27,14.21110373041853,12.069189003640325,1.1568743354740985
2010-09-28,14.28547530425461,12.123780040242766,1.1609239384421952
2010-09-29,14.38462227862597,12.179118386244552,1.1588995961315123
2010-09-30,14.234019603912923,12.0395680646021,1.1554569183140755
2010-10-01,14.205509028445334,12.03870858110913,1.1603171153300609
2010-10-04,14.17468553128591,11.947871531212128,1.1516102699735282
2010-10-05,14.424227112101265,12.227147162623337,1.1747941372744664
2010-10-06,13.78944681986261,12.023816773718373,1.1746927109799545
2010-10-07,13.807825971136335,11.946381338059341,1.1732752938199316
2010-10-08,13.768242791876588,12.05172698267652,1.1798561664942184
2010-10-11,13.601690475942906,11.995797111348397,1.1809698149633345
2010-10-12,13.892848113643357,12.136153175463903,1.1846145290615895
2010-10-13,14.089738157324248,12.283218582573241,1.1938274855054245
2010-10-14,14.037465306137042,12.246830849172456,1.1891700390399371
2010-10-15,14.067190954153137,12.275022428097014,1.1916002906057184
2010-10-18,14.137572412587163,12.341783948562341,1.1974715873725255
2010-10-19,13.93483565880117,12.14939123019628,1.1817796947415438
2010-10-20,14.09161130449942,12.297979426102993,1.1933210683025455
2010-10-21,14.109820359017759,12.315254246807953,1.1959533561491449
2010-10-22,14.170786850116297,12.373099289150385,1.1981803469717998
2010-10-25,14.22788317844666,12.427292609318096,1.2017241449681713
2010-10-26,14.218302065602042,12.418195461860858,1.2019265894030922
2010-10-27,14.193119758352466,12.394286577097725,1.198484319739758
2010-10-28,14.199209406846315,12.400067390310403,1.1986871723287817
2010-10-29,14.234092933717902,12.433183042629436,1.1995976620932973
2010-11-01,14.227900632203959,12.427303308741662,1.2000031631942931
2010-11-02,14.354825145992608,12.5478165115675,1.2095195822134581
2010-11-03,14.377651751331678,12.569506765088642,1.2143789629212383
2010-11-04,14.63481368177367,12.813900460707815,1.237765376695623
2010-11-05,14.69651949878558,12.872632259292699,1.242422619084059
2010-11-08,14.670937947653993,12.848274755027942,1.2400938958513152
2010-11-09,14.545268346613295,12.72863645954826,1.2311846060598617
2010-11-10,14.613445560836622,12.793492800333718,1.2361456171392047
2010-11-11,14.57746001982691,12.75924619058886,1.2314889869819226
2010-11-12,14.4154394365982,12.605088074279507,1.216910028550377
2010-11-15,14.25048833422132,12.530490879191452,1.2151891488150242
2010-11-16,13.899259090303486,12.19611702043096,1.1962572268785778
2010-11-17,14.042276686502747,12.282095339080156,1.1968645601833405
2010-11-18,14.416853478697053,12.584161302723682,1.2144801851386986
2010-11-19,14.538751437507866,12.640331084157502,1.2178212325845723
2010-11-22,14.744346111246426,12.877651995951398,1.2168088063329168
2010-11-23,14.63032619046324,12.774669467484877,1.1991929773005074
2010-11-24,14.909262544615084,12.985013961429653,1.216910028550377
2010-11-25,14.909262544615084,,
2010-11-26,14.870078032206097,12.974203564423425,1.2027365712198275
2010-11-29,14.794336428133967,12.915419270458802,1.2063807751254543
2010-11-30,14.60093235484912,12.760683493432897,1.199597662093298
2010-12-01,14.970647479007669,13.10774128993563,1.2251104567040312
2010-12-02,14.866785815059815,13.091567427737171,1.2408027574891156
2010-12-03,15.177850610957446,13.348535167342703,1.244143294742361
2010-12-06,15.260456843222402,13.43522872376265,1.2428276099924267
2010-12-07,15.248059076608158,13.374572332664535,1.243536369591701
2010-12-08,15.157810683738337,13.326668139295588,1.2480921856856253
2010-12-09,15.12915803142882,13.323981196555497,1.2529511582393027
2010-12-10,15.271940075408347,13.4804750403841,1.260241096628441
2010-12-13,15.23996519501171,13.43764878644966,1.2610510784451756
2010-12-14,15.09762896809702,13.294812707921832,1.2621645228372405
2010-12-15,15.112509622254503,13.243391929313322,1.2563937340182139
2010-12-16,15.105141832080887,13.332004314301166,1.2636830601761981
2010-12-17,15.370576156746122,13.4983212806657,1.2650366012191543
2010-12-20,15.428501880317059,13.57713958510368,1.268090104099702
2010-12-21,15.660346674869752,13.72664239892195,1.2761299236139576
2010-12-22,15.74688684423265,13.80751279670533,1.2800994263394065
2010-12-23,15.899320983921204,13.831162260108965,1.278267630726655
2010-12-24,15.899320983921204,,
2010-12-27,15.933834921387184,13.830335515114642,1.2787759866615218
2010-12-28,15.997675459216953,13.853921538271646,1.280608190428376
2010-12-29,15.909584180017795,13.825521919125203,1.2815241902732772
2010-12-30,16.026830098215054,13.887622915875728,1.2794885216862455
2010-12-31,15.831876587264244,13.791147964258643,1.27979422910914
2011-01-03,15.937142388534292,13.864167258811387,1.2930244423084356
2011-01-04,15.929366561930127,13.725140509560477,1.292311805245186
2011-01-05,15.868035120208503,13.679212616551752,1.2990286952741854
2011-01-06,15.737743970579555,13.564030297319071,1.2964844666752355
2011-01-07,15.761035709042362,13.572051247910535,1.2939400339992344
2011-01-10,16.019901129023186,13.747994530504478,1.292311805245186
2011-01-11,16.049995597298278,13.779707813665581,1.2968918044696933
2011-01-12,16.177338823728007,13.877351155827293,1.308595827440606
2011-01-13,16.383290489754653,13.99831629483326,1.3064585284820112
2011-01-14,16.406935496446327,13.966010621475705,1.315923622122766
2011-01-17,16.406935496446327,,
2011-01-18,16.485150720029342,14.023543142254654,1.3181619392217698
2011-01-19,16.115149360124445,13.811957776517382,1.3052372293683177
2011-01-20,15.936904198774284,13.659893043494632,1.3035072682041804
2011-01-21,15.672222605918158,13.47948451912199,1.306458528482011
2011-01-24,15.70967668773875,13.505847239975724,1.3138879535357342
2011-01-25,15.7951750774439,13.515912502583882,1.31459997836783
2011-01-26,15.81479817157911,13.541433486739972,1.3196890477968837
2011-01-27,16.631970841819292,14.022000238088486,1.3229456073435062
2011-01-28,16.635225568930316,14.053616912262335,1.2998430647475236
2011-01-31,16.551710805553583,13.993407032542803,1.3096131515414935
2011-02-01,16.59873330604083,14.036425165322973,1.3305785992559325
2011-02-02,16.4563739393145,13.909879792178078,1.328034268618457
2011-02-03,16.566730212908357,14.038246649842456,1.3309860390889157
2011-02-04,16.85294938247266,14.221755339653608,1.3347512606859817
2011-02-07,16.877085313135115,14.237543937295793,1.343096787623132
2011-02-08,17.051891912109262,14.386926423820714,1.34920348726865
2011-02-09,17.08376855015648,14.411067912946518,1.3461501884651539
2011-02-10,16.858439364228577,14.252495824624177,1.3466585444000205
2011-02-11,17.18528684068231,14.449642425931065,1.354698772068379
2011-02-14,17.750902495984786,14.794669477762922,1.3579558418076296
2011-02-15,17.608662057026113,14.737719079064568,1.353680937774863
2011-02-16,17.621422397996373,14.758458040924845,1.362229929532191
2011-02-17,17.269188387134665,14.515937417009777,1.3663006544751002
2011-02-18,17.16857273447271,14.46338948068951,1.369150182342842
2011-02-21,17.16857273447271,,
2011-02-22,16.710993069227545,14.21120668256321,1.3416714114581068
2011-02-23,16.57994432171784,14.148583217168625,1.333428229162199
2011-02-24,16.723912906114602,14.243384852664882,1.3325121272787719
2011-02-25,16.910064368032803,14.356561439547127,1.3467606849642118
2011-02-28,16.83214029471223,14.315064148901044,1.355105905785785
2011-03-01,16.982336403430377,14.444972982346007,1.3325121272787719
2011-03-02,17.101932252301683,14.545916316571684,1.3353619612620906
2011-03-03,17.116797404223455,14.520862545556472,1.3583625673709332
2011-03-04,17.27795815337403,14.642210096611237,1.3481851427825056
2011-03-07,17.022086016666854,14.481736418190346,1.3376006865151973
2011-03-08,16.804630711994445,14.345592388627773,1.3493048115246358
2011-03-09,16.835234914159155,14.368692497474719,1.3473706712706415
2011-03-10,16.88030008062206,14.35511015388426,1.3224368432545357
2011-03-11,17.01135439792478,14.460310356019017,1.3315960253953447
2011-03-14,16.832494177567586,14.35017219039725,1.3235560018040375
2011-03-15,17.29787603207099,14.56006603703133,1.308391852427799
2011-03-16,17.277416239633165,14.550495191684542,1.2841705594364174
2011-03-17,17.225837688886468,14.544696525733755,1.301166096271305
2011-03-18,17.096806841327194,14.493480859104865,1.3058983369761055
2011-03-21,17.270458610867305,14.639513321859921,1.326137066310753
2011-03-22,17.4295922089002,14.739835392961867,1.3215375777278437
2011-03-23,17.69113072118555,14.932382284118155,1.3253195336431192
2011-03-24,17.823806351881935,15.019662794804374,1.3379944531857417
2011-03-25,17.893489568740392,15.046352674240635,1.3420829328321169
2011-03-28,17.959457301555627,15.045843101148341,1.3388120878919012
2011-03-29,18.054748526241795,15.09632104643167,1.3478069880063883
2011-03-30,18.34121888317037,15.304587099324971,1.3571086159290269
2011-03-31,18.397020183980196,15.365257349639403,1.355268657234222
2011-04-01,18.591271356959183,15.464451595928884,1.3609928144470194
2011-04-04,18.79671675508188,15.592023363177367,1.362116666768702
2011-04-05,18.83428966805545,15.6708247189905,1.3619125897173703
2011-04-06,18.55835703589595,15.50625642676014,1.3662055545691798
2011-04-07,18.352027497269606,15.379352345241028,1.3627308366546842
2011-04-08,18.181963757387404,15.297778943437669,1.3580282891608524
2011-04-11,17.75043196842213,15.02141349821053,1.3539399115530026
2011-04-12,17.852891146174947,15.046585729359702,1.3438207509627302
2011-04-13,17.983192779179767,15.116619268504436,1.3437184063214873
2011-04-14,17.92699323576263,15.129248784882618,1.3447406282716066
2011-04-15,17.895637077519723,15.149982655699612,1.349646844662667
2011-04-18,17.831516798493094,15.134960413533143,1.3345190210015656
2011-04-19,18.10664610408342,15.303878350383917,1.3421854815504104
2011-04-20,18.41188406457475,15.524479721863699,1.3604817034719592
2011-04-21,18.65763490291297,15.682221771573952,1.367432261724733
2011-04-25,18.678685651110854,15.707704070342524,1.3660012734407965
2011-04-26,18.242285686072726,15.431143863618049,1.3777559075204395
2011-04-27,19.20827464621579,16.05407514259404,1.3867506035578754
2011-04-28,19.186258003620402,16.074874696977986,1.391248665846273
2011-04-29,19.193891678398064,16.146149669422545,1.3945192046709118
2011-05-02,19.28125268675258,16.20976692732559,1.392372722245007
2011-05-03,19.030319643430637,16.02437448708047,1.3873643652897552
2011-05-04,18.934169483031816,15.9099748276412,1.3781648779313083
2011-05-05,18.975198455413196,15.862274600752793,1.3656945456326457
2011-05-06,19.068495649554272,15.938406844377933,1.371725124538017
2011-05-09,19.399788693796157,16.162235102884168,1.377040311339946
2011-05-10,19.61498630036692,16.333476086294084,1.3887951494966404
2011-05-11,19.619889442247853,16.310495246094003,1.374178028656496
2011-05-12,19.767861116529474,16.418835923419792,1.3807201266910298
2011-05-13,19.60684171009809,16.287305379610114,1.3700899571642233
2011-05-16,19.264164057605413,16.06473919179461,1.361401886896413
2011-05-17,19.116630693238076,15.938095208373234,1.3611969935368762
2011-05-18,19.480521332539965,16.204273883582132,1.3733611082200161
2011-05-19,19.28762470636466,16.051001185501264,1.376630932774975
2011-05-20,19.29625864843031,16.080698603446905,1.3656945456326457
2011-05-23,19.379421345664987,16.167467738177628,1.3498510237525247
2011-05-24,19.482704776467745,16.250010972545596,1.348726967353791
2011-05-25,19.866892656772627,16.493143531684968,1.3532239072184062
2011-05-26,20.027226182051795,16.583183785747263,1.3594592774447887
2011-05-27,20.17031783889927,16.69931855644891,1.3646722216440004
2011-05-31,20.310497240339927,16.789677428679354,1.3788803720732765
2011-06-01,20.15729490750571,16.70227294826311,1.3479090265320541
2011-06-02,20.37824978626242,16.81051742050303,1.3464781402866435
2011-06-03,20.108902243936804,16.662726695788923,1.3330879306791041
2011-06-06,19.620008862779546,16.383067628287694,1.3189823289681222
2011-06-07,19.6848646058302,16.425807085005022,1.3181642861078597
2011-06-08,19.562856122370867,16.330774138274545,1.312644818177548
2011-06-09,19.995508776141584,16.4936972511407,1.3226618382036293
2011-06-10,19.689246954120932,16.1569835118383,1.3042631696023121
2011-06-13,19.436679734993472,16.028973299732666,1.3052853915524316
2011-06-14,19.633578497928184,16.27755770224076,1.3218444075745208
2011-06-15,18.9804907278131,15.842916798352212,1.2983348332996576
2011-06-16,18.433894701304627,15.555627593165669,1.3011969119060562
2011-06-17,18.15411075457993,15.421193439382982,1.305079783923215
2011-06-20,18.321131323779994,15.507064312453318,1.3117565728116276
2011-06-21,18.94336118587615,15.99422715788599,1.329733312109317
2011-06-22,18.653282541539003,15.858999902999635,1.3217208389199395
2011-06-23,18.732146078012118,15.95908566282644,1.317920311992993
2011-06-24,18.58639515356046,15.783902854548046,1.3026148392587074
2011-06-27,18.712177375810192,15.908050060420813,1.3142222317458148
2011-06-28,19.06200983683162,16.182699642717377,1.331376540526638
2011-06-29,19.599007316492226,16.493046572850194,1.3427789376156827
2011-06-30,19.027087130535154,16.267300352229974,1.3556191595698837
2011-07-01,19.28561433015715,16.523149888154897,1.3756495262351218
2011-07-04,19.28561433015715,,
2011-07-05,19.726202101441253,16.747934651753376,1.3745195516018993
2011-07-06,19.5502544223279,16.78548632380502,1.3761631881733234
2011-07-07,19.75824206901567,16.990151287342723,1.3904415411082576
2011-07-08,20.072082595019246,17.0773391945475,1.3805802318723426
2011-07-11,19.606092699203987,16.72431167160617,1.355619159569884
2011-07-12,19.580140254126775,16.669097394669397,1.3497634746975038
2011-07-13,19.964448773488026,16.977245978333315,1.354283577307445
2011-07-14,19.70990866819951,16.792428449313945,1.3449355218556287
2011-07-15,19.69530384231296,16.82918245901591,1.3527427955698923
2011-07-18,19.519625833497425,16.676053443862422,1.3416485548283579
2011-07-19,19.97600856554633,17.0980723487271,1.3634259230915193
2011-07-20,19.830436699902172,16.903286804202306,1.3626041048058075
2011-07-21,19.74845138039349,16.64767619030804,1.3815051090689772
2011-07-22,20.11463509470566,16.859700805770654,1.3824290679188806
2011-07-25,20.00164252549064,16.759170131251633,1.3747251592311165
2011-07-26,20.027836183305748,16.880246380037775,1.3695888459646797
2011-07-27,19.608739379266712,16.454007173575942,1.3415461081485898
2011-07-28,19.425763185202197,16.305160740839764,1.337642420272195
2011-07-29,19.27399696590574,16.211964585248086,1.3285001765266464
2011-08-01,19.421104213749114,16.230223022868778,1.3228508135531623
2011-08-02,19.205555192488315,15.968197826880433,1.2890554497756144
2011-08-03,19.34444530566424,16.154650600233676,1.2960401909344863
2011-08-04,18.43074215944445,15.357500406319016,1.2353316558199685
2011-08-05,18.346456635422,15.282565394103898,1.2334830238504821
2011-08-08,17.131950977927616,14.203127436789003,1.1531541128668514
2011-08-09,17.974436540714823,14.94836323284103,1.2067744397574722
2011-08-10,17.30385835234088,14.353329126283029,1.1534623712528878
2011-08-11,18.096689120785587,15.055017478374513,1.2052342702510734
2011-08-12,18.206155293951888,15.152183887500966,1.2133493941972704
2011-08-15,18.58801473725896,15.491273591928046,1.2390297360671467
2011-08-16,18.41419544344417,15.336710364970083,1.2284497694949676
2011-08-17,18.385820573242086,15.311494873901383,1.2292707714724742
2011-08-18,17.543697485789625,14.563214716367657,1.1762665531998233
2011-08-19,17.301187171214494,14.34842157142624,1.1570580048202972
2011-08-22,17.32458044626733,14.369121713684017,1.1579819636702007
2011-08-23,17.90947431893459,14.886726934788866,1.1960921285440502
2011-08-24,18.147375924096306,15.097719831787174,1.2129383830158884
2011-08-25,17.848146514817422,14.832102823647928,1.1944483899341005
2011-08-26,18.177109096404088,15.123785197317797,1.2118085104211915
2011-08-29,18.732053592588024,15.617576531425586,1.2466307899210394
2011-08-30,18.791053856495125,15.670061662317604,1.2499176549097846
2011-08-31,18.894304249338,15.761929894658133,1.2554652854731803
2011-09-01,18.659474174594315,15.552910645810572,1.2423170092099942
